,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
226,0,51,117,42083,1,176,242,41831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,1,4297,53,11,216,454,11836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,1,7455,30336,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,0,11041,541,60473,4807,2,20,112,135,10578,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,1,2765,1,130,1538,1,232,1,36,1,1,1,221,196,223,1,1,520,1,0,0,0,0,0,0,0
1404,0,1,300,125,4503,2733,1781,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1,42083,22,7787,3872,2,76,36,1586,1068,1,3872,326,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,0,42083,623,554,171,58,107,4952,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,1,34157,792,1096,832,3329,2017,147,28,180,8,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,1,9696,86,7879,4143,66,4538,848,4422,2427,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,1,33673,16749,125,349,587,5744,5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,1,512,64337,2649,431,541,114,38,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,1576,46,509,435,42083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,0,2904,224,203,30261,1259,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,59834,2017,625,1384,1330,1,1,1463,541,15001,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,0,6410,742,346,22300,1119,541,24,375,12835,34360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,1,16749,53026,7535,39687,4767,224,1510,8078,8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,0,716,4069,19208,568,45412,1885,743,888,1626,16,402,1146,11,237,1,14,441,696,1,0,0,0,0,0,0
1754,1,33701,3249,94171,237,42083,1626,317,2203,275,237,2,198,623,1055,1454,72532,1367,275,2,142,143,1,320,320,0
2337,1,4535,8160,1,242,2377,5583,22,4751,1,30095,1640,8039,1169,7087,1,0,0,0,0,0,0,0,0,0,0
3244,1,16749,1,1529,1,1,1,1,1,9734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,1,1,1,13346,2079,541,1763,1222,1568,1,15001,48,552,5913,0,0,0,0,0,0,0,0,0,0,0,0
4340,1,5587,2303,114,1763,10491,4564,658,7499,1367,1479,1,12477,15,48892,14655,31903,0,0,0,0,0,0,0,0,0
1506,0,20073,541,6144,9050,2303,6144,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,1,1,1183,114,28,2216,418,5901,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,0,258,1552,1837,956,567,3336,190,249,1,16462,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
2877,1,1503,2326,271,59796,48,4996,1244,14178,1,79538,1,1,3426,0,0,0,0,0,0,0,0,0,0,0,0
2197,1,34724,1831,9208,1,70764,29242,1,46414,20308,1,47913,90247,97248,1,6956,1,97410,0,0,0,0,0,0,0,0
4604,0,637,18941,846,399,404,23107,1,143,5695,7735,203,183,2649,14,441,696,1,0,0,0,0,0,0,0,0
361,0,1,1604,10503,198,60,5695,237,1858,2389,4066,4530,19111,74,178,694,300,2216,11589,0,0,0,0,0,0,0
1134,1,848,15001,15,1,2536,875,1,362,1,1,29447,9877,1,1,6005,13494,16688,229,0,0,0,0,0,0,0
4121,1,2765,1,39,1,2273,1604,694,153,1504,1510,2649,67,371,2216,1503,7690,223,1,0,0,0,0,0,0,0
1830,0,30359,17,42083,4800,2096,687,2096,687,814,27954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,1,21772,691,640,3337,3971,1,28,88040,3148,185,1038,9,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,17518,418,216,101,54,6844,377,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,1,1,9,15001,498,5094,1581,86,114,2649,377,1272,5614,7267,0,0,0,0,0,0,0,0,0,0,0,0
1653,1,33673,11,3568,11326,222,3518,714,178,3150,2440,2380,4089,193,27763,153,3188,2887,213,3150,1,0,0,0,0,0
2865,0,3382,42083,237,551,491,3898,296,454,1439,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,1,1,36763,417,150,317,541,1646,3337,198,146,317,849,577,1736,0,0,0,0,0,0,0,0,0,0,0
4152,1,3929,10028,150,677,709,6798,28,364,13969,1239,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
3467,1,1576,42083,120,84,52962,120,84,155,39,11,39,204,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,42083,2546,9072,3074,1,4932,1328,302,6810,1503,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1,48,571,2216,6844,39,198,15,1244,1,1,1,1,275,1,0,0,0,0,0,0,0,0,0,0,0
87,1,6512,203,552,1384,242,1,1463,147,74,418,552,1805,1503,6293,1240,7948,0,0,0,0,0,0,0,0,0
3536,1,199,2216,48,8,2649,1,1,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,0,21772,24809,1,6368,87756,1004,12163,23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,7307,1,25437,1859,3227,7690,1,2043,7924,950,129,1,44617,7690,0,0,0,0,0,0,0,0,0,0,0
462,1,1,25,149,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,2,61,358,67,331,151,11,48660,140,11005,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,1,1,15,3,167,196,1318,67,11,23,2216,21,48798,323,209,672,1119,1848,1,1,0,0,0,0,0,0
1368,0,141,1,9705,25437,1859,3227,1,1,1,3746,7690,1,2043,1,0,0,0,0,0,0,0,0,0,0,0
234,1,244,6844,5460,129,2303,5460,4334,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,1,198,127,1,965,8048,1418,2,40,7741,2782,4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1,875,24415,218,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0,160,476,2506,17068,6034,103,64,6681,1208,1222,14475,1,14,441,696,1,0,0,0,0,0,0,0,0,0
3462,0,1,66,498,3,16103,1780,257,4,7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1,1,797,4094,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,0,38040,17998,143,1,7735,6799,9007,6737,8,256,506,16786,14,441,696,1,0,0,0,0,0,0,0,0,0
4376,0,47138,256,656,36216,230,1392,1,36216,1,1178,56519,441,696,1,0,0,0,0,0,0,0,0,0,0,0
2750,1,1576,42083,2,148,56,167,7334,3268,11127,71443,886,4,451,931,119,0,0,0,0,0,0,0,0,0,0
2951,1,42083,833,34142,142,1,2216,530,1,1222,25288,1114,109,36871,2649,0,0,0,0,0,0,0,0,0,0,0
779,1,40,710,421,1,1,1,1,1576,86,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,1,3848,73611,15145,965,9720,10028,31903,2895,245,1045,1253,1852,14,441,696,1,0,0,0,0,0,0,0,0
3721,1,15,3,1,16749,73611,1,1,1,1,9833,2216,7879,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,1,10199,12017,86,230,3512,864,1,2764,1234,66,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1,1576,50,309,509,1,1,42083,147,24,19,1,19782,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,1,5836,216,7086,17,5094,53,47,4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,0,54,10521,42083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,1,1,198,3249,1954,8931,146,418,69,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,1,1,15662,317,8,11,5628,241,120,23,4933,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,0,1238,1067,4837,1,73501,3218,390,750,1,9348,26827,14,441,696,1,0,0,0,0,0,0,0,0,0,0
1688,1,6512,31,24,5,21,38878,173,48798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,1,1,5320,92566,129,678,1330,15001,15,1068,116,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1,6512,1576,56,1,1463,606,224,625,678,3187,111,193,8,36,21,1,7948,0,0,0,0,0,0,0,0
521,0,1004,20227,112,1463,541,21,905,12335,387,50434,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1,875,1,2020,5867,85,37,1032,4786,223,8,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,1,4616,114,1,8973,2216,1330,2431,2624,1330,541,1763,398,39,2654,0,0,0,0,0,0,0,0,0,0,0
3396,0,1,11672,4640,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,0,888,1035,478,1483,7754,217,688,15103,10,92,3651,1,1,14,441,696,1,0,0,0,0,0,0,0,0
3547,1,42083,86,36006,5094,129,109,9,268,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,0,6512,541,399,281,2431,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,1,2485,1503,22204,1698,21442,6,42083,146,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,1,114,42083,1,317,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,9238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,0,491,541,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1,48,571,16687,3019,619,2,48,5094,7906,424,8,4058,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,0,1,1604,9803,198,237,694,21130,317,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,1,25437,1859,3227,28776,1345,1552,2043,135,417,1,3096,1,6141,1552,5779,0,0,0,0,0,0,0,0,0
2858,1,64675,1,11,625,8,320,6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,0,1423,1222,7678,1530,7230,4333,7064,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,1,2,114,127,1,65,15001,34360,3249,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,20073,541,498,541,5371,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,0,94427,1,39,2277,39,1,5063,3254,173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1,1576,1,541,3128,42083,695,2934,1503,83,41,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,1,42083,2,37,529,178,2581,9057,660,385,3512,17010,2416,186,1,0,0,0,0,0,0,0,0,0,0,0
2963,1,58660,2592,743,3150,1,73714,296,1859,3227,11128,3568,7729,198,21,85768,2216,49,60,950,0,0,0,0,0,0
2614,1,38932,48,300,60,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,0,2765,1,51,637,1885,238,3,1,5158,14768,2859,238,3,1004,1,2734,1146,10235,1,0,0,0,0,0,0
3737,0,77148,105,16,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,1,1,86,4276,182,11177,8,418,8807,5503,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,1,1,1165,26268,3314,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,0,1,541,552,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1,1,142,86,1,28,178,300,121,1,890,6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1,1,15001,36,112,224,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,1,2367,4872,141,659,455,2317,244,17174,263,4015,55,848,52231,56519,441,696,1,0,0,0,0,0,0,0,0
1414,1,51,42083,606,224,1238,1067,7363,224,1827,19240,606,66,53,0,0,0,0,0,0,0,0,0,0,0,0
1234,1,9132,178,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,42083,71,2,99,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1,138,66,114,8763,1367,3707,2453,1242,37,1,441,53,2216,939,205,3893,8395,24,1343,6921,38,2649,0,0,0
1674,1,1,300,178,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,645,86,230,2613,300,224,46818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,0,30682,3392,5,1,6512,216,1046,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,42083,1318,418,8517,15,1,2,44,53,1125,16749,502,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,1,2,428,47,42083,300,67,216,1128,3,21,147,19,2497,714,3607,0,0,0,0,0,0,0,0,0,0
3753,0,1194,557,6681,67,6708,7142,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1,1,6,1713,54360,57,371,5378,530,1,2148,623,112,5066,4985,8576,317,2121,19123,0,0,0,0,0,0,0
2090,1,30261,9,5094,3898,2613,1881,1954,224,587,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,1,198,2043,63186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,21772,889,550,150,42083,230,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1,2430,12,1222,1802,100,28,146,241,1736,1,920,131,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,0,6512,190,1046,8,392,1503,6,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,1,656,54360,10106,7465,73611,23955,55277,36332,9238,1,1,1,1,4221,0,0,0,0,0,0,0,0,0,0,0
2856,1,42083,21772,34142,7879,71,1,60,1240,5,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,1,1,1392,2287,1596,317,224,1954,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,27419,42083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,0,16,402,1146,2081,1032,142,371,54360,103,1,20725,1,1390,1,14,441,696,1,0,0,0,0,0,0,0
3142,0,827,167,1282,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,1,1632,238,65,746,6285,4910,4825,4265,695,2401,42083,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,1,2,24,584,1,638,520,6875,74064,35,11,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,42083,541,4276,141,16651,74,4341,2084,389,42083,16651,63382,43908,72532,1,0,0,0,0,0,0,0,0,0,0
3622,0,1,54093,584,5094,112,678,58876,1568,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,1,42083,7037,4743,1276,4311,418,37,143,38,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,0,1,2430,319,89,36802,9,9299,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,1,12031,42,13755,1,39,248,17,498,27955,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,4573,53,397,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1,1,16749,1345,6216,1,224,1881,4094,387,7924,10598,1881,4724,1345,6216,1345,1272,691,1298,691,317,0,0,0,0
4386,1,71764,1146,244,9764,1179,1585,16274,203,59361,2474,1,203,220,14,441,696,1,0,0,0,0,0,0,0,0
104,1,6512,142,1,33467,12112,3643,1,31641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,1,1,198,111,691,111,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,1,1,66,53,1,41080,764,905,91085,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,1,1,2589,291,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,1,1,79682,1,5628,1046,37058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,1,1269,2,58,47501,1113,888,126,780,21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,1,38040,1268,1058,143,521,585,9007,1101,506,1,1,2403,1586,19929,1,15135,21298,1,3063,1,14,441,696,1,0
4009,0,154,72,498,8961,3213,175,1,16,402,8673,1178,74,764,1463,23,1,14,441,696,1,0,0,0,0,0
1587,1,1,141,10046,198,3148,6682,15,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,1,1576,1,1330,198,1877,22239,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,18693,151,3946,5094,8,84,5,12060,12255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,1,1576,7439,1165,1,3284,1736,804,1515,11696,37,1367,4039,541,0,0,0,0,0,0,0,0,0,0,0,0
3161,1,57582,3898,317,60282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,1,4573,1439,1568,498,3696,230,242,5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,1,1,230,16103,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1,42083,147,114,146,1,21,1858,1,41191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,1,1,111,49,387,8,232,13750,276,165,468,1,127,2898,78,1005,1763,0,0,0,0,0,0,0,0,0
496,1,1568,30866,62000,1609,1330,757,4576,4825,1,180,350,897,1,0,0,0,0,0,0,0,0,0,0,0,0
464,0,33673,65336,953,1009,43,900,474,2,5,6512,1,65336,6015,1576,1,0,0,0,0,0,0,0,0,0,0
4378,0,38040,8241,797,2287,7735,24329,61361,1,1146,548,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
3929,1,2007,3652,945,667,446,160,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,9696,260,342,2497,3076,1695,9330,1,678,15,709,9330,5804,541,4039,0,0,0,0,0,0,0,0,0,0
2651,0,42083,418,72532,15,243,9,58,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,1,4849,11,1631,1,4276,84,1259,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,1,203,668,60,8,364,36,108,1146,2512,4520,22,1779,1980,11020,7499,1046,1,14,441,696,1,0,0,0,0
2112,1,1,3265,1,1463,1841,468,548,580,114,1763,1877,5463,1170,2316,4697,1,11170,0,0,0,0,0,0,0,0
900,1,1,797,3072,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1,1,29207,216,377,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,1,1576,42083,1,2697,36,1779,274,3249,9705,3887,425,36,3249,3108,135,0,0,0,0,0,0,0,0,0,0
741,1,7683,1,540,1,959,269,1604,1503,2301,21772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,1,13961,1439,300,1,5,3898,28416,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,0,827,1,49967,1725,224,20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1,42083,21,197,2012,886,238,70307,2506,1191,9006,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1,24894,146,5094,6423,985,34360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,1,1576,13422,4232,7879,1245,678,1463,1,45590,3872,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,1,1503,2326,271,59796,48,4996,1244,63697,51202,1,23,1,3498,0,0,0,0,0,0,0,0,0,0,0,0
1549,1,35694,300,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,1,1961,14920,224,60,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,1,10390,3809,1222,317,668,317,135,521,17,4985,5200,1604,33157,0,0,0,0,0,0,0,0,0,0,0,0
2044,1,1,53,159,6,31,2065,3605,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1,6512,1,1222,2303,625,1046,10578,886,2770,3707,5614,37058,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,1,38040,9007,418,1058,325,11246,965,1205,8,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
3209,1,13579,1169,1768,20311,8583,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1,1,275,26,2,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,2130,7267,13579,375,216,2121,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,0,1,1,441,1576,198,1529,1,5,1529,1,296,96,3714,1255,4545,1,244,1,0,0,0,0,0,0,0
2683,0,1,680,3973,177,47,7690,1586,1193,51100,923,2763,232,7690,7103,1,0,0,0,0,0,0,0,0,0,0
819,1,16201,48,38965,1251,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,1,37843,1,54360,530,1046,143,623,2706,470,1,881,24685,23,77916,0,0,0,0,0,0,0,0,0,0,0
1382,1,42083,674,238,182,6274,86803,2,17,1361,2193,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,1,73812,155,6,114,143,8019,143,5913,143,7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,1,683,245,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,0,1,179,5457,20551,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1,1,2149,1268,60,12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,38040,209,143,55729,585,905,4069,1510,553,8,1,1,4872,9007,3107,387,2817,38040,9007,1,0,0,0,0,0
399,0,42083,96,457,2403,250,2287,1656,498,34919,6,905,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,716,210,262,1,4,300,584,316,3006,1060,9560,87,669,179,0,0,0,0,0,0,0,0,0,0,0
4607,1,9894,36120,1,244,325,7511,203,8286,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,1,43919,2,23,22,856,8816,180,15,2,23,257,86,3076,587,16088,3898,0,0,0,0,0,0,0,0,0
1352,0,1576,42083,5463,148,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,1,42083,84,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,1,6458,455,10007,94,327,371,455,60,789,455,1870,29735,14,441,696,1,0,0,0,0,0,0,0,0
2130,1,5509,2362,3,198,5509,3638,6103,10028,2431,23163,2949,12186,54754,1,0,0,0,0,0,0,0,0,0,0,0
982,0,520,1959,557,34,1,3544,5,3314,557,34,1,4256,42083,0,0,0,0,0,0,0,0,0,0,0,0
456,1,1,38932,37058,1248,15238,5583,2845,4738,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,1,14467,3150,172,64,15,1460,3107,21,49,873,7832,5540,1384,2303,0,0,0,0,0,0,0,0,0,0,0
3896,1,43919,300,15001,48,2121,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,0,1576,608,23,209,112,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,0,1,216,6650,3,905,7924,1,3761,905,1,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,1,740,262,8,276,5,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,1,1529,74660,2934,15,2471,1095,2017,1631,1475,587,8,300,3946,506,8973,9,1802,0,0,0,0,0,0,0,0
1953,1,43237,7103,12888,34360,1,49,27629,2278,18402,6490,1568,474,250,548,0,0,0,0,0,0,0,0,0,0,0
3323,1,45841,216,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,1,1026,1067,9237,616,74,6713,49,3770,2630,1804,1,4872,1,14,441,696,1,0,0,0,0,0,0,0,0
4418,0,9589,2302,11538,248,17,905,203,3249,4046,20,2565,1,14,441,696,1,0,0,0,0,0,0,0,0,0
2528,1,1576,42083,34360,56,6863,352,4573,1708,56,6863,352,4701,660,56,6863,352,17,198,7948,0,0,0,0,0,0
1884,1,1704,5378,11170,53431,44822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,677,3752,11170,78422,44822,325,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,1,231,2903,261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,1,2,11,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,1,4573,236,5,104,3150,1897,375,25729,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1,1,86,9330,15351,261,276,658,48,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,1576,54754,1,1725,1583,2684,67,587,585,905,1,1384,1245,4458,875,52962,1,1384,1,1,1046,1,0,0,0
3339,1,1,86,15001,7885,9,5094,112,12255,864,111,5810,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,0,1,6,11,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,1,2649,343,198,15608,1345,1593,2303,587,476,691,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,1,766,153,1350,1559,10577,127,42083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,1,1,1863,114,3,1631,11,5094,3898,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1,1,743,178,7228,48,1,7561,15412,3746,423,143,2543,6475,143,3263,1,111,5913,59834,393,3746,1548,5460,5457,2056
1048,1,242,1576,407,76,89,258,1,3872,78284,1,1,89,1043,1010,0,0,0,0,0,0,0,0,0,0,0
1960,1,1,2065,3076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,1,14213,4249,3365,1345,8633,46229,53,9,112,12459,62293,209,7059,0,0,0,0,0,0,0,0,0,0,0
2555,1,1,48,571,619,5094,1282,3946,424,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,1,1,86,116,8,58,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1,142,416,17639,1791,559,25193,2559,1119,6854,3914,1044,15,48,5094,36,0,0,0,0,0,0,0,0,0,0
3589,1,402,4693,15001,1222,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
