,index,Topic,Sentiment,TweetId,TweetDate,TweetText
372,450,apple,0,125309448108519424,Sat Oct 15 20:37:55 +0000 2011,"Bummer Apple # iCloud syncs Windows w/ Outlook ( Thunderbird ) & IE ( Firefox , Chrome ) . # sadmac"
373,451,apple,0,125309427422203904,Sat Oct 15 20:37:50 +0000 2011,RonakKataria apple heard test deploy updates. Difference microsoft & apple : None
374,452,apple,0,125307394640199680,Sat Oct 15 20:29:46 +0000 2011,"Disappointing visual merchandising , apple. Simple , lack elegance. And sequence n't even tell u # Siri. http : //t.co/XV2q3gfi"
375,453,apple,0,125305396842856448,Sat Oct 15 20:21:49 +0000 2011,terminal hold apple support ! She must person trouble new iphone synching !
376,454,apple,0,125303217214062592,Sat Oct 15 20:13:09 +0000 2011,apple thanks apple ios 5 losing contact !
377,455,apple,0,125302079752384512,Sat Oct 15 20:08:38 +0000 2011,apple give apps back ! ! !
378,457,apple,0,125301393560047616,Sat Oct 15 20:05:54 +0000 2011,RT tomcolontonio : Did n't occur apple # apple ppl share iTunes account amongst family 's ? ? ? ? ? Wtf ! ! ! !
379,458,apple,0,125301265700892672,Sat Oct 15 20:05:24 +0000 2011,tomcolontonio apple # EPICFAIL
380,459,apple,0,125277260872822786,Sat Oct 15 18:30:01 +0000 2011,90 minute 100 % iPhone 4 ( post # ios5 upgrade ) lose 40 % charge apple store folk idea .
381,463,apple,0,125269161327865856,Sat Oct 15 17:57:50 +0000 2011,Well apple seem 2b screw # iphone 4 resellars. They still dont 4s. Yet promised. Similar 2 Ma Bell 's monopolistic prctices ?
382,464,apple,0,125267178336419840,Sat Oct 15 17:49:57 +0000 2011,"Also EricGreenspan , n't forget Apple stop closing app store bloody purchase ..."
383,465,apple,0,125265721281351680,Sat Oct 15 17:44:09 +0000 2011,apple cu
384,466,apple,0,125261285083447296,Sat Oct 15 17:26:32 +0000 2011,*sigh* apple store seem stump catastrophically bad battery life upgrading # ios5
385,468,apple,0,125245780192792576,Sat Oct 15 16:24:55 +0000 2011,"apple , # siri ca n't connect network -- 's LESS useful VoiceControl ... : ("
386,469,apple,0,125245104859529216,Sat Oct 15 16:22:14 +0000 2011,apple take Siri make exclusive iPhone 4S # SoRude
387,470,apple,0,125236708403970048,Sat Oct 15 15:48:52 +0000 2011,total time phone apple : 1 hour 27 minutes. let 's see go .
388,471,apple,0,125236166151774208,Sat Oct 15 15:46:43 +0000 2011,"Waited line nothing , fuck genius Apple call app `` John '' `` jean '' stop fucking name im French boy. # PCam ..."
389,474,apple,0,125230107580317696,Sat Oct 15 15:22:38 +0000 2011,"This bode well. After charge night , Apple iPhone 4S 25 % battery 3hr charger call & light use"
390,476,apple,0,125224588253741056,Sat Oct 15 15:00:43 +0000 2011,# Siri go little last night. Come apple ! Get shit together launch !
391,477,apple,0,125223685194915840,Sat Oct 15 14:57:07 +0000 2011,ford team Apple instead microsoft make SYNC system new focus. Car sweet SYNC # EpicFail
392,478,apple,0,125204228967903232,Sat Oct 15 13:39:49 +0000 2011,Installed io5 - fine ipad wipe wife 's iPhone restore backup fail ! # Bigtrouble # help apple
393,479,apple,0,125202037293064192,Sat Oct 15 13:31:06 +0000 2011,"RT gdcurry : Really Apple ? What do iTunes ? I ca n't click Music , Movies , TV Shows , playlists. I get l ..."
394,480,apple,0,125129328446017536,Sat Oct 15 08:42:11 +0000 2011,DAMN YOU ! ! ! apple
395,1143,google,1,126534770095169536,Wed Oct 19 05:46:54 +0000 2011,"Took month decide , tonight I choose # google Amazon S3 image storage solution ."
396,1144,google,1,126534201880219648,Wed Oct 19 05:44:39 +0000 2011,RT spacecanard Today 's Day. ICS & lt ; 3 # android # google # samsung
397,1145,google,1,126534020367519744,Wed Oct 19 05:43:56 +0000 2011,"The new Nexus look good ! UI feel bit confuse I guess Android user ok ! Now , try : ) # Google # android # nexusprime"
398,1146,google,1,126533948925952000,Wed Oct 19 05:43:38 +0000 2011,Very nice trivia game # Google. Helps use search well http : //t.co/ikN087ZE
399,1148,google,1,126533562781544448,Wed Oct 19 05:42:06 +0000 2011,Cant build website. Get # Google website # Free ! http : //t.co/7qUy4uOU
400,1149,google,1,126533349727666176,Wed Oct 19 05:41:16 +0000 2011,# Android ICS look pretty good. Not quite sure worth 4.0 numbering leap. # google
401,1150,google,1,126533268119109632,Wed Oct 19 05:40:56 +0000 2011,Tita_Ramos # Google = )
402,1151,google,1,126533166352699392,Wed Oct 19 05:40:32 +0000 2011,RT p1j Android 4.0 Ice Cream Sandwich Here Google Nexus new Avtar ! http : //t.co/MTu7tGx7 # android # google # nexus # BigMAMA
403,1153,google,1,126531552367751169,Wed Oct 19 05:34:07 +0000 2011,WOW new # Google # Nexus beautiful. totally gon na boost google 's market share smart phone market .
404,1154,google,1,126531180907601920,Wed Oct 19 05:32:39 +0000 2011,"hahaha integrate data usage manager ... sucha brilliant way , sleek design , superb I 'm watch video LOL # Google"
405,1156,google,1,126530924576907264,Wed Oct 19 05:31:37 +0000 2011,Google Ice Cream Sandwich - sound yummy ! What think ? http : //t.co/gMsgXcq8 # google # Android # ice cream sandwich
406,1157,google,1,126530807891374082,Wed Oct 19 05:31:10 +0000 2011,# Google Me ! ! ! ! ! ! ! !
407,1158,google,1,126530189579649024,Wed Oct 19 05:28:42 +0000 2011,"Exciting day , It 's Ice cream Sandwich day ; ) # Google # Android"
408,1160,google,1,126529770778411008,Wed Oct 19 05:27:02 +0000 2011,Bla1ze I refer # Google & # Icecreamsandwich. It look amazing. What imo android missing. I ... http : //t.co/rE4nLZgI
409,1162,google,1,126528978239496194,Wed Oct 19 05:23:53 +0000 2011,Simply Amazing ! http : //t.co/9qmG3irA # Google # Samsung # Galaxy # Nexus # Prime # Android4 # IceCreamSandwich
410,1163,google,1,126528804192653312,Wed Oct 19 05:23:12 +0000 2011,# Google finally unveil much await # Android OS Ice Cream Sandwich & sure look good ! http : //t.co/sNL38EM1
411,1164,google,1,126528264117293056,Wed Oct 19 05:21:03 +0000 2011,# google Finally ! ! All search log user https ! http : //t.co/RaUeRrtF
412,1166,google,1,126525469897146368,Wed Oct 19 05:09:57 +0000 2011,RT vattam : Man ! I 've fall love Galaxy Nexus ! # google # samsung # galaxynexus # android
413,1167,google,1,126525368860540928,Wed Oct 19 05:09:33 +0000 2011,When doubt ... # Google ! ! !
414,1169,google,1,126524301259194368,Wed Oct 19 05:05:18 +0000 2011,"RT Assim99 : Dear # Google , I want Galaxy Nexus NOW. Please send email something - I know technology"
415,1170,google,1,126523731710443521,Wed Oct 19 05:03:02 +0000 2011,RT shagorikah : Telegraph report big threat # facebook power user shift # twitter # google+ http : //t. ...
416,1174,google,1,126522810821644288,Wed Oct 19 04:59:23 +0000 2011,"Not impressed much new Android update. But good sign : readable font , emphasis design , less nerdiness. # google"
417,1175,google,1,126522714713370624,Wed Oct 19 04:59:00 +0000 2011,"Video : # Google wallet , see wow effect http : //t.co/mcW78VtG"
418,1176,google,1,126522621251682304,Wed Oct 19 04:58:38 +0000 2011,When I 'm tweet something I cant remember spell I go straight # Google
419,1177,google,1,126522262768726016,Wed Oct 19 04:57:12 +0000 2011,"Dear # Google , I want Galaxy Nexus NOW. Please send email something - I know technology"
420,1178,google,1,126521286053724160,Wed Oct 19 04:53:19 +0000 2011,# GOOGLE # ANDROID 4.0 ; - ) Available # SAMSUNG nexus !
421,1179,google,1,126520029410885632,Wed Oct 19 04:48:20 +0000 2011,"Maybe efficient way browse , fun : # Google release Infinite Digital Bookcase http : //t.co/X1qzeX7f MeghanKel"
422,1180,google,1,126519483752914944,Wed Oct 19 04:46:10 +0000 2011,jowyang 's difficult pas # google+ consider social seo benefit google+ v facebook
423,1181,google,1,126519329025040384,Wed Oct 19 04:45:33 +0000 2011,Ice Cream Sandwich stop carrier bully smartphone user # google # android http : //t.co/BZNy74Nn
424,1182,google,1,126519123772588032,Wed Oct 19 04:44:44 +0000 2011,I agree wellis68 `` Hangouts '' # Google+ friggin ' awesome ! â
425,1184,google,1,126518882939838464,Wed Oct 19 04:43:46 +0000 2011,# google # galaxynexus # icecream great
426,1185,google,1,126516914678808578,Wed Oct 19 04:35:57 +0000 2011,The next # Google # Nexus phone ! ! . http : //t.co/edSwoXoC
427,1186,google,1,126516779886456832,Wed Oct 19 04:35:25 +0000 2011,Google Earth Helps Locate Salmonella Hotspots http : //t.co/mcz9RSDf # google
428,1188,google,1,126515760855134208,Wed Oct 19 04:31:22 +0000 2011,# samsung galaxy nexus = orbital laser. # apple iphone 4 = wooden stick # google
429,1189,google,1,126514474378203136,Wed Oct 19 04:26:15 +0000 2011,/want http : //t.co/srbm3V0K # Google # Nexus # Samsung # Galaxy
430,1190,google,1,126513620686352384,Wed Oct 19 04:22:52 +0000 2011,Ice Cream Sandwich u r really delicious Can ditch iPhone u 's sure. # Google launch # Android4 aka # IceCreamSandwich : )
431,1191,google,1,126513526385819648,Wed Oct 19 04:22:29 +0000 2011,# google+ ( : lovin
432,1192,google,1,126513425043030016,Wed Oct 19 04:22:05 +0000 2011,`` Samsung Google closely collaborate push mobile experience forward. We please ... http : //t.co/ecT8fYIA # Google+
433,1193,google,1,126512728297844736,Wed Oct 19 04:19:19 +0000 2011,RT RoycinD : FINALLY ! Power + Volume = Screenshot. No rooting require ! # Google # ICS # galaxynexus
434,1194,google,1,126512631937904640,Wed Oct 19 04:18:56 +0000 2011,I want new # google # galaxynexus. Android 4.0 go fuck
435,1195,google,1,126512208451600384,Wed Oct 19 04:17:15 +0000 2011,# Google # Nexus press conference http : //t.co/2WV01o5v # slick
436,1196,google,1,126511545160171520,Wed Oct 19 04:14:37 +0000 2011,S/O # google get high school college ... .you appreciate
437,1197,google,1,126511426926944256,Wed Oct 19 04:14:09 +0000 2011,iScream u scream v scream # android # IceCreamSandwich. A job well do # google major game changer # mobile # OS space
438,1198,google,1,126511000907288576,Wed Oct 19 04:12:27 +0000 2011,"immad_immad # google , always think ahead"
439,1199,google,1,126510977335300096,Wed Oct 19 04:12:22 +0000 2011,VentureBeat I like # google virtual bookcase thank share
440,1200,google,1,126510551789604864,Wed Oct 19 04:10:40 +0000 2011,"# Google 's # IceCreamSandwich revealed. I 'm get # Android whenever I get new phone , I 'm keep # iPhone ."
441,1201,google,1,126509929619132417,Wed Oct 19 04:08:12 +0000 2011,# Android # Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is `` A Pleasure '' To Read http : //t.co/DJsp2G5B # DhilipSiva
442,1202,google,1,126509528287166464,Wed Oct 19 04:06:36 +0000 2011,Fantastic work # Samsung # Google # GalaxyNexus superphone new # Android # ICS. Very impressive .
443,1204,google,1,126507456019968000,Wed Oct 19 03:58:22 +0000 2011,love # google
444,1205,google,1,126506850781888512,Wed Oct 19 03:55:58 +0000 2011,Ca n't wait Ice Cream Sandwich. http : //t.co/RtDzjq2U # android # google
445,1206,google,1,126506410195431424,Wed Oct 19 03:54:13 +0000 2011,"need hookup , stop tease # google http : //t.co/07YR58wL want new # nexus"
446,1207,google,1,126506064387637249,Wed Oct 19 03:52:50 +0000 2011,"well ... .. # google 's # icecreamsandwich new accompany phone , usual , neat , nothing ground-breaking"
447,1208,google,1,126505384428052481,Wed Oct 19 03:50:08 +0000 2011,# Android # Google Device Frame Generator Updated For Galaxy Nexus - Your Screenshots Just Got Prettier http : //t.co/9bWt2W6z # DhilipSiva
448,1210,google,1,126505144878772224,Wed Oct 19 03:49:11 +0000 2011,So excited new Android feature ! Awesomeness : ) # Android # ICS # Google # GalaxyNexus
449,1211,google,1,126504782465732608,Wed Oct 19 03:47:45 +0000 2011,# IceCreamSandwich go way beyond I expected. Ca n't wait get Nexus play ! # Google
450,1212,google,1,126504452680187905,Wed Oct 19 03:46:26 +0000 2011,"Check video -- Introducing Galaxy Nexus. Simple , beautiful , beyond smart http : //t.co/fiTI6ZIA éé youtube # android # nexus # google"
451,1213,google,1,126504346639802368,Wed Oct 19 03:46:01 +0000 2011,"Cream inside , clean outside. Ice Cream phone job. # Google"
452,1214,google,1,126504216004005888,Wed Oct 19 03:45:30 +0000 2011,# Google+ great small business ? I think so. The platform really beneficial features. Thoughts ? http : //t.co/FytcyEG2
453,1215,google,1,126504013939216384,Wed Oct 19 03:44:41 +0000 2011,RT Mr_Lister : Loves new presentation tool Google Docs - particularly theme add video via URL # google # sd33 # edchat # ed ...
454,1217,google,1,126503805369069568,Wed Oct 19 03:43:52 +0000 2011,# Google 's like wife - search thing completes sentence .
455,1220,google,1,126502415322193920,Wed Oct 19 03:38:20 +0000 2011,Interesting bookcase..RT VentureBeat : # Google release Infinite Digital Bookcase http : //t.co/urxJixCe MeghanKel
456,1221,google,1,126502014560649216,Wed Oct 19 03:36:45 +0000 2011,# google bff rite !
457,1222,google,1,126501732443361280,Wed Oct 19 03:35:37 +0000 2011,finish fast way google ! ! ! ! # google : D
458,1223,google,1,126501468902658048,Wed Oct 19 03:34:35 +0000 2011,Good see # Google finally turn focus user experience. http : //t.co/AYhOKgo8 # IceCreamSandwich # Android
459,1224,google,1,126500614552289282,Wed Oct 19 03:31:11 +0000 2011,"ICS look awesome , please let phone ! # android # google # motorola"
460,1229,google,1,126499143282737152,Wed Oct 19 03:25:20 +0000 2011,I add profile # Google+ WebGL Globe project. Add ! http : //t.co/UWeYalKb via AddThis
461,1230,google,1,126498734409396224,Wed Oct 19 03:23:43 +0000 2011,Thanks Android admit 're ugly. New font good start ! # ic # google
462,1231,google,1,126498608815149056,Wed Oct 19 03:23:13 +0000 2011,Ice Cream Sandwich 's Face Unlock really work ! http : //t.co/2SjN2BzZ # icecreamsandwich # google # galaxynexus
463,1232,google,1,126498587499696128,Wed Oct 19 03:23:08 +0000 2011,I 'm ready Ice Cream Sandwich ! # ICS # Nexus # Google # Android # SiriWho ? http : //t.co/Cjonncvk GetGlue # Android
464,1233,google,1,126497976314109952,Wed Oct 19 03:20:42 +0000 2011,Mmmm Ice Cream Sandwich # Android # Google
465,1234,google,1,126497860752646146,Wed Oct 19 03:20:14 +0000 2011,"Just see taste # Google 's ice cream sandwich , I want bite"
466,1235,google,1,126497655785402368,Wed Oct 19 03:19:26 +0000 2011,Probably best # IceCreamSandwich ( yet ) ! # Samsung # Google 's event live blog engadget ! Why n't I switch # Android ?
467,1238,google,1,126496342901133313,Wed Oct 19 03:14:12 +0000 2011,The new android # Nexus phone make # iPhone look like cheap toy dollar store ! # tcot # android # google # RealEstate Burkepatch
468,1239,google,1,126496262668292096,Wed Oct 19 03:13:53 +0000 2011,Sweet Ice Cream Sandwich RT Pocketlint Google Android 4.0 Ice Cream Sandwich officially detail # google # ic http : //t.co/iUY0DF5S
469,1241,google,1,126496005809127424,Wed Oct 19 03:12:52 +0000 2011,"Siri , # Android device I replace # iPhone ? # Apple vs. # Google"
470,1242,google,1,126495843116265475,Wed Oct 19 03:12:13 +0000 2011,The new Google Nexus page live ! - http : //t.co/zrqoeWxI # nexus # google # android # icecreamsandwich
471,1243,google,1,126495812724338688,Wed Oct 19 03:12:06 +0000 2011,I 'm excited Android beam & face detection unlock Android ICS. # AndroidBeam # Google # IceCreamSandwich
472,1244,google,1,126495283176685569,Wed Oct 19 03:10:00 +0000 2011,Are use # Google+ # Linkedin yet ? These essential tool get company and/or FIRST page Google. Contact ...
473,1245,google,1,126494976396898305,Wed Oct 19 03:08:47 +0000 2011,"RT SebasCoulombe : Thanks Samsung Google , I 'm crave Ice Cream Sandwich ! # IceCreamSandwich # Google # Samsung"
474,1246,google,1,126494883367235585,Wed Oct 19 03:08:25 +0000 2011,"Introducing Galaxy Nexus. Simple , beautiful , beyond smart http : //t.co/qaMj3MeR # android # ICS # google # samsung"
475,1247,google,1,126494838689513473,Wed Oct 19 03:08:14 +0000 2011,So glad # Google adopt design philosophy # Android 4.0 a.k.a It show soooo much ! This polish I 've wait !
476,1248,google,1,126494645281755136,Wed Oct 19 03:07:28 +0000 2011,Thoughts Android 4.0 # ICS ? Excited play new features. # android # google
477,1249,google,1,126494573966016512,Wed Oct 19 03:07:11 +0000 2011,Register Galaxy Nexus : ) http : //t.co/37WkIoXC # Android # Google
478,1250,google,1,126494442290020352,Wed Oct 19 03:06:39 +0000 2011,Wow ! RT dalmaer : WebGL infinite bookcase UI http : //t.co/aijYsfHO # google
479,1251,google,1,126494344566943744,Wed Oct 19 03:06:16 +0000 2011,# Google + # Samsung = Perfect # Icecream sandwich # GalaxyNexus
480,1252,google,1,126494339248562176,Wed Oct 19 03:06:15 +0000 2011,"Thanks Samsung Google , I 'm crave Ice Cream Sandwich ! # IceCreamSandwich # Google # Samsung"
481,1253,google,1,126494280318582784,Wed Oct 19 03:06:01 +0000 2011,Loved Google release Android OS 4.0 Ice Cream Sandwich ! # Samsung # Android # Google # IceCreamSandwich # amazing !
482,1254,google,1,126494221879357440,Wed Oct 19 03:05:47 +0000 2011,"Google ICS look awesome , ca n't wait til get port evo , face unlock ? ! ... # android # google"
483,1256,google,1,126494070385283072,Wed Oct 19 03:05:11 +0000 2011,"I get ta say , Google 's get pretty catchy advertisement Android Chrome. # google # android"
484,1257,google,1,126493889761787904,Wed Oct 19 03:04:28 +0000 2011,jessecablek I want too. Now wonder carry November. Or direct purchase # google / # samsung
485,1258,google,1,126493850914131968,Wed Oct 19 03:04:18 +0000 2011,# Google 's # Nexus really wan na # Awesome
486,1259,google,1,126493722916560896,Wed Oct 19 03:03:48 +0000 2011,"Well event , time change pant # Google # Android # Samsung # Jizz"
487,1260,google,1,126493648757071873,Wed Oct 19 03:03:30 +0000 2011,"I 'm iOs user # ICS awesome , great job # google"
488,1261,google,1,126493639605092352,Wed Oct 19 03:03:28 +0000 2011,Oh yeah I 'm I want one # Google really great job # ICS
489,1262,google,1,126493624270725120,Wed Oct 19 03:03:24 +0000 2011,RT ThatTechGuy92 : LITERALLY HAD MY MIND BLOWN AWAY JUST NOW ! ! ! ! ! # Google # Samsung
490,1264,google,1,126493495933403136,Wed Oct 19 03:02:54 +0000 2011,# google + # motorola + # verizon = perfect combination ! & lt ; 3
491,1265,google,1,126493472931844096,Wed Oct 19 03:02:48 +0000 2011,Loved introduction Google Galaxy Nexus & Ice Cream Sandwich. Really look forward new phone # android # ic # nexus # google
492,1266,google,1,126493405760069632,Wed Oct 19 03:02:32 +0000 2011,"GO , GO , GO Ice Cream Sandwich developers ! # Android SDK r14 LIVE http : //t.co/OeUrmtLX ! # Google"
493,1267,google,1,126493371790397440,Wed Oct 19 03:02:24 +0000 2011,# android 4.0 ! ! Ice Cream Sandwich make smartphone operate system look outdated. # Androidbeam Wowww.. # google
494,1268,google,1,126493365775777792,Wed Oct 19 03:02:23 +0000 2011,Galaxy Nexus = # Google # Android # Samsung - dream team ! : ) http : //t.co/R5juJSBr
495,1269,google,1,126493265661919232,Wed Oct 19 03:01:59 +0000 2011,yumyumyum ... I want Ice Cream Sandwich ... # google # android
496,1271,google,1,126493141271449600,Wed Oct 19 03:01:29 +0000 2011,RT SamsungMobileCA : Raise hand want # Android4 # IceCreamSandwich power # GALAXYNexus phone ! # Google # Samsung
497,1272,google,1,126493101807239168,Wed Oct 19 03:01:20 +0000 2011,All talk good # icecreamsandwich look make hungry # google # omnomnomnom
498,1273,google,1,126493037110099968,Wed Oct 19 03:01:04 +0000 2011,O. M. G. # Google nut # ICS new phone !
499,1274,google,1,126493034014720000,Wed Oct 19 03:01:04 +0000 2011,iPhone user find near trash device 's correct place ! # Android # Apple # Google # iPhone
500,1276,google,1,126492981460082688,Wed Oct 19 03:00:51 +0000 2011,Raise hand want # Android4 # IceCreamSandwich power # GALAXYNexus phone ! # Google # Samsung
501,1277,google,1,126492970793971712,Wed Oct 19 03:00:49 +0000 2011,Ready Ice Cream Sandwich ! # google # android
502,1278,google,1,126492852615262208,Wed Oct 19 03:00:20 +0000 2011,"Alright , well # Apple get ass kick face # Google hard new Googles # Nexus phone. It brilliant ."
503,1279,google,1,126492838870515713,Wed Oct 19 03:00:17 +0000 2011,LITERALLY HAD MY MIND BLOWN AWAY JUST NOW ! ! ! ! ! # Google # Samsung
504,1280,google,1,126492656124702721,Wed Oct 19 02:59:33 +0000 2011,What I think # AndroidIceCreamSandwich ? Thats delicious piece sandwich ever. Get real fast # GOOGLE !
505,1281,google,1,126492628152889344,Wed Oct 19 02:59:27 +0000 2011,"iphone user reaaly feel sorry saw ice-cream sandwich # Android today , # Google # apple # Android # iPhone"
506,1283,google,1,126492495394775043,Wed Oct 19 02:58:55 +0000 2011,I wait new # ICS phone ! ! ! # Google # android
507,1284,google,1,126492415749128192,Wed Oct 19 02:58:36 +0000 2011,RT eboyee : Dostupan SDK - WOW R.E.S.P.E.C.T. # Google # IceCreamSandwich
508,1285,google,1,126492266016673794,Wed Oct 19 02:58:00 +0000 2011,Dostupan SDK - WOW R.E.S.P.E.C.T. # Google # IceCreamSandwich
509,1286,google,1,126492259993657345,Wed Oct 19 02:57:59 +0000 2011,OMG # Android 4.0 SDK available NOW http : //t.co/OeUrmtLX ! ! # Google
510,1288,google,1,126492101549621249,Wed Oct 19 02:57:21 +0000 2011,Calling # market executive # houston - sign # google # train - http : //t.co/vo542MrZ - I ca n't wait week
511,1289,google,1,126492040954527744,Wed Oct 19 02:57:07 +0000 2011,"Android Beam - sharing contact , article , file , game , pretty cool # Google # ICS"
512,1291,google,1,126491707247300608,Wed Oct 19 02:55:47 +0000 2011,really dig # UI `` # Quick # Response '' # Google android great politely decline call lol
513,1292,google,1,126491689396338688,Wed Oct 19 02:55:43 +0000 2011,goodbye Bump ... # Google # ICS
514,1293,google,1,126491556831182848,Wed Oct 19 02:55:11 +0000 2011,WPdesignteam joebelfiore windowsphone - You guy taught # Google # Android design decent phone. So much Metro. Good Job guy !
515,1294,google,1,126491420260442112,Wed Oct 19 02:54:39 +0000 2011,People App # ICS look promise ! As usual # Google good integrating different apps make total new user experience !
516,1296,google,1,126491109982613505,Wed Oct 19 02:53:25 +0000 2011,# google # icecreamsandwich totally blow # Apple iShit away ...
517,1297,google,1,126491084854530049,Wed Oct 19 02:53:19 +0000 2011,I love Ice Cream Sandwich : ) # Android # Google # Samsung
518,1298,google,1,126491009558392832,Wed Oct 19 02:53:01 +0000 2011,# NerdBoner full effect. Watching # Samsung # Google # NexusPrime # IceCreamSandwich live event ! http : //t.co/Rk9kPHss
519,1299,google,1,126490970803027969,Wed Oct 19 02:52:52 +0000 2011,"Great , live contact management , quick contact card , add people directly to.your home screen # Android4.0 # Google"
520,1300,google,1,126490696214511616,Wed Oct 19 02:51:46 +0000 2011,# Google do ... .. # IceCream Sandwich
521,1301,google,1,126490548306579457,Wed Oct 19 02:51:11 +0000 2011,New contact app build magazine style layout aggregate contact info multiple sources. Very slick. # Google # Android # ICS
522,1303,google,1,126490137944268800,Wed Oct 19 02:49:33 +0000 2011,New Galaxy Nexus : Video look awesome ! # nexus # samsung # google # android bit.ly/nEJbyE
523,1304,google,1,126489924596793345,Wed Oct 19 02:48:42 +0000 2011,"Infinite Spiral Bookcase # Google Books look amazing , interested see head : http : //t.co/RXWD6sN8"
524,1306,google,1,126489841096597504,Wed Oct 19 02:48:22 +0000 2011,"With new # Google # Android 4.0 Ice-Cream Sandwich , take Panorama picture right Out-of-the-Box ... SWEET !"
525,1307,google,1,126489713782685696,Wed Oct 19 02:47:52 +0000 2011,RT RespectMaSwagg : # ThingsWeAllLove -- -- & gt ; & gt ; # Google
526,1312,google,1,126489263025033216,Wed Oct 19 02:46:05 +0000 2011,# ic shutter speed insane ! Wow ! Two thumbs # google
527,1313,google,1,126489200567664640,Wed Oct 19 02:45:50 +0000 2011,Android 4.0 FINALLY include photo edit tools. # Google # Android # ICS
528,1314,google,1,126489182263721984,Wed Oct 19 02:45:45 +0000 2011,New Galaxy Nexus : OS /Hardware Improvements - Camera Zero Shutter Lag # nexus # samsung # google # android bit.ly/nEJbyE
529,1315,google,1,126489085102661632,Wed Oct 19 02:45:22 +0000 2011,Data Usage feature look amazing useful ! # Google # GalaxyNexus
530,1316,google,1,126489066077302784,Wed Oct 19 02:45:18 +0000 2011,"Wow , fast camera Galaxy Nexus - faster N9 think : # google"
531,1318,google,1,126488863374983168,Wed Oct 19 02:44:29 +0000 2011,The new camera app along `` zero delay '' camera Galaxy Nexus nice ! # Google # Android # ICS
532,1319,google,1,126488589046517760,Wed Oct 19 02:43:24 +0000 2011,Unbelievable Data Usage info Ice Cream Sandwich # icecreamsandwich # googland # google # android # ic
533,1320,google,1,126488572772622336,Wed Oct 19 02:43:20 +0000 2011,Data usage ICS.. Looks like I n't need Watchdog 3G Pro anymore.. hah ! # Android # ICS # Google
534,1321,google,1,126488519265894400,Wed Oct 19 02:43:07 +0000 2011,This Data Usage feature look amazing ICS. # android # samsung # google # GALAXYNexus
535,1322,google,1,126488454921068544,Wed Oct 19 02:42:52 +0000 2011,Icecream Sandwich look good far. # android # google
536,1323,google,1,126488447098695680,Wed Oct 19 02:42:50 +0000 2011,kymbersanden # google favorite study guide
537,1324,google,1,126488384410619906,Wed Oct 19 02:42:35 +0000 2011,Ice cream Sandwich look awesome # Google # ICS .
538,1325,google,1,126488304341360640,Wed Oct 19 02:42:16 +0000 2011,New Galaxy Nexus : OS Improvements - Data Usage tool inbuilt # nexus # samsung # google # android bit.ly/nEJbyE
539,1327,google,1,126488249739915264,Wed Oct 19 02:42:03 +0000 2011,love # GOOGLE always show retarded person planet search stupid thing : D
540,1328,google,1,126488202935664640,Wed Oct 19 02:41:52 +0000 2011,RT SamsungMobileCA : # GALAXYNexus arrive ! # Samsung # Google
541,1329,google,1,126488018616987648,Wed Oct 19 02:41:08 +0000 2011,New calendar app pinch zoom capabilities. Far superior current one ! # Google # Android # ICS
542,1330,google,1,126487844830191617,Wed Oct 19 02:40:26 +0000 2011,New Galaxy Nexus : App Improvements - Gmail offline search last 30 day # nexus # samsung # google # android bit.ly/nEJbyE
543,1331,google,1,126487523366150144,Wed Oct 19 02:39:10 +0000 2011,I love syncs # Chrome bookmarks phone ! # icecreamsandwich # google
544,1332,google,1,126487508589621248,Wed Oct 19 02:39:06 +0000 2011,Thank god Gmail app redesign Android 4.0. Conversations automatically expanded. # Google # Android # ICS
545,1333,google,1,126487332865056768,Wed Oct 19 02:38:24 +0000 2011,Seriously ! ? Why I still find yellow page ph book doorstep ? These day I # google iphone .
546,1335,google,1,126487153655029760,Wed Oct 19 02:37:42 +0000 2011,Watching Android announcement Google Samsung. IceCream Sandwich look really interesting. http : //t.co/oeZK9iV1 # google # android
547,1336,google,1,126487090723700737,Wed Oct 19 02:37:27 +0000 2011,"As iPhone user , I think Samsung Nexus Galaxy look great. And Ice Cream Sandwich look fantastic. http : //t.co/Z9IDoNi7 # Google"
548,1338,google,1,126486849706401792,Wed Oct 19 02:36:29 +0000 2011,The Samsung Galaxy Nexus Ice Cream Sandwich sick ! # android # icecreamsandwich # google
549,1340,google,1,126486322675318784,Wed Oct 19 02:34:23 +0000 2011,I ca n't wait get new # Galaxy # Nexus # IceCreamSandwich ... best yet support # Google Wallet http : //t.co/bqMuHxkK via cnet
550,1341,google,1,126485171280166913,Wed Oct 19 02:29:49 +0000 2011,ICS Galaxy Nexus smooth responsive screen widget navigation. # Google # Android # ICS
551,1342,google,1,126484977176158208,Wed Oct 19 02:29:03 +0000 2011,New Galaxy Nexus : OS Improvements - Built Ice Cream Sandwich version Android # nexus # samsung # google # android bit.ly/nEJbyE
552,1343,google,1,126484769285480448,Wed Oct 19 02:28:13 +0000 2011,New Galaxy Nexus : OS Improvements - Stacks & Scrolling introduce widget richer content # samsung # google # android bit.ly/nEJbyE
553,1345,google,0,126534476875567104,Wed Oct 19 05:45:44 +0000 2011,There many # google service work # googleapps user. # googleplus + profile + # plusone
554,1347,google,0,126532210210783232,Wed Oct 19 05:36:44 +0000 2011,Youtube video view still update properly. # google # youtube # fail
