,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
6116,568214541852495872,neutral,1.0,,,Southwest,,cosmicghoul,,0,SouthwestAir cant look confirmation number moment mobile. email longer inbox,,2015-02-18 17:04:38 -0800,they/them,Pacific Time (US & Canada)
6117,568212893012860928,negative,1.0,Customer Service Issue,1.0,Southwest,,Mselite25,,0,SouthwestAir I receive bad customer service end spending several hundred dollar accommodate family cxl flight,,2015-02-18 16:58:05 -0800,Rite behind my $$,Mountain Time (US & Canada)
6118,568212796422406144,positive,1.0,,,Southwest,,DaniMaguina,,0,SouthwestAir thank u leave nice job run thru airport catch connecting flight,,2015-02-18 16:57:42 -0800,1/3 whenever november ,Central Time (US & Canada)
6119,568212443433865217,negative,1.0,Customer Service Issue,0.6718,Southwest,,cosmicghoul,,0,SouthwestAir keep say mobile boarding pass unavailable despite checked everything,,2015-02-18 16:56:18 -0800,they/them,Pacific Time (US & Canada)
6120,568211739059326976,positive,1.0,,,Southwest,,KatMRG,,0,SouthwestAir thanks much make night ð wait trip next week ! http : //t.co/NbZ45jCd1r,,2015-02-18 16:53:30 -0800,,Eastern Time (US & Canada)
6121,568210342880227328,negative,1.0,Customer Service Issue,0.6791,Southwest,,cosmicghoul,,0,SouthwestAir app isnt work take like two hour help,,2015-02-18 16:47:57 -0800,they/them,Pacific Time (US & Canada)
6122,568210101573722112,negative,0.6426,Can't Tell,0.6426,Southwest,,AshleighMo_,,0,SouthwestAir ca n't take Knoxville ? ? yall fav # help,,2015-02-18 16:46:59 -0800,TX // IN,Eastern Time (US & Canada)
6123,568210087212388353,neutral,1.0,,,Southwest,,livvyports16,,1,SouthwestAir Imaginedragons info # DestinationDragons ? ? & amp ; sammi_jon3s need know..,,2015-02-18 16:46:56 -0800,,
6124,568209603332214784,positive,0.7065,,,Southwest,,sdemuth,,0,SouthwestAir file now. Thank response .,"[29.65275101, -95.27596615]",2015-02-18 16:45:00 -0800,Maryland,Atlantic Time (Canada)
6125,568206236081995776,neutral,1.0,,,Southwest,,linkster93,,0,SouthwestAir # DestinationDragons Any word winner contest ? Any chance tix Provo DestinationDragons show ? Fingers Crossed !,,2015-02-18 16:31:38 -0800,,
6126,568204029517553665,neutral,0.6879,,0.0,Southwest,,ericcox122685,,0,SouthwestAir I write service via email. My company also transport well 100 client monthly via SW .,,2015-02-18 16:22:52 -0800,,Central Time (US & Canada)
6127,568202940839800832,positive,0.7,,,Southwest,,mystudio54,,0,SouthwestAir One heck airline http : //t.co/CyoOnZfTdC,,2015-02-18 16:18:32 -0800,,
6128,568202855166967808,neutral,0.6489,,,Southwest,,armond_ealey,,0,SouthwestAir Thanks ! ! ! : ) It good air side caution,"[0.0, 0.0]",2015-02-18 16:18:12 -0800,,
6129,568201125012353024,negative,1.0,Customer Service Issue,1.0,Southwest,,ericcox122685,,0,"SouthwestAir I understand weather fault , frequent flyer I expect well customer service. I 'll try Delta",,2015-02-18 16:11:19 -0800,,Central Time (US & Canada)
6130,568198843034169344,neutral,0.6651,,0.0,Southwest,,Armywives101,,0,SouthwestAir Yay ! And dependent ID ( wife child ) eligible use discount ? How use phone/inperson ?,,2015-02-18 16:02:15 -0800,Fayetteville North Carolina,Eastern Time (US & Canada)
6131,568196066430083074,negative,0.6970000000000001,Bad Flight,0.6970000000000001,Southwest,,DcRealityPunch,,0,"SouthwestAir My flight 952 , leave la vegas 5:40pm , arrive CHI-MID 11:00 pm .",,2015-02-18 15:51:13 -0800,,Hawaii
6132,568193603954085888,positive,0.649,,0.0,Southwest,,syrahminush,,0,"SouthwestAir woohoo make day. I look could n't find , thank !",,2015-02-18 15:41:26 -0800,"Bay Area, California",Pacific Time (US & Canada)
6133,568193347216474112,negative,1.0,Can't Tell,0.6787,Southwest,,wreckingchelsea,,0,SouthwestAir n't even gluten free peanuts. whyyy ? ?,,2015-02-18 15:40:25 -0800,californyeah,Pacific Time (US & Canada)
6134,568192038040006656,neutral,1.0,,,Southwest,,syrahminush,,0,SouthwestAir date fly go past August 7 2015 ?,,2015-02-18 15:35:13 -0800,"Bay Area, California",Pacific Time (US & Canada)
6135,568192010789777408,positive,1.0,,,Southwest,,kjzukow,,0,SouthwestAir great flight # 4223 Damion ! He best # damionflight4223,,2015-02-18 15:35:06 -0800,,Eastern Time (US & Canada)
6136,568191101087019008,negative,0.6582,Customer Service Issue,0.35100000000000003,Southwest,,travelnube,,0,SouthwestAir Please update website,,2015-02-18 15:31:29 -0800,"Chicago, IL ",Central Time (US & Canada)
6137,568190250377461760,neutral,0.6733,,0.0,Southwest,,Kaneshow,,1,YO ! InternJohnRadio mrerickv give SouthwestAir plane back. They 're mad & amp ; threaten take away Companion Pass. # Luv,,2015-02-18 15:28:06 -0800,Washington | Tampa | Baltimore,Eastern Time (US & Canada)
6138,568189481590886400,negative,0.6541,Bad Flight,0.3515,Southwest,,cindydchilds,,0,"SouthwestAir Kaneshow InternJohnRadio mrerickv THIS IS EVERYTHING ... , return jet go Miami !",,2015-02-18 15:25:03 -0800,Maryland,Quito
6139,568188732806963201,negative,0.6629999999999999,Late Flight,0.337,Southwest,,Kat_Obser,,0,SouthwestAir inclement weather ? Other flight leave DCA today plane appear come AUS .,,2015-02-18 15:22:04 -0800,"washington, dc",
6140,568188595456118785,positive,1.0,,,Southwest,,kalenski,,0,SouthwestAir Whoa. Thanks 's I want hear ! Early flight come up. Thanks reply .,,2015-02-18 15:21:32 -0800,Denver,Mountain Time (US & Canada)
6141,568187725834289152,neutral,1.0,,,Southwest,,Armywives101,,0,SouthwestAir Working piece military discount hear offer one. Can give specific confirm ? Thank You !,,2015-02-18 15:18:04 -0800,Fayetteville North Carolina,Eastern Time (US & Canada)
6142,568187577909563392,neutral,0.6885,,0.0,Southwest,,campnhike75,,0,SouthwestAir Imaginedragons Did pick someone Destination Dragons ?,,2015-02-18 15:17:29 -0800,indiana,Hawaii
6143,568183277774868480,neutral,1.0,,,Southwest,,2Hats1Mike,,0,SouthwestAir Do anticipate Cancelled Flightlations flight Nashville tomorrow ? Thank !,,2015-02-18 15:00:24 -0800,"Buffalo, NY",Eastern Time (US & Canada)
6144,568183137467043840,positive,1.0,,,Southwest,,Val_Mack,,0,SouthwestAir thx - finger cross find .,,2015-02-18 14:59:50 -0800,"Washington, DC",Eastern Time (US & Canada)
6145,568182492055912449,neutral,1.0,,,Southwest,,livvyports16,,1,SouthwestAir info # DestinationDragons winner announce ? & amp ; best friend hop win. thanks !,,2015-02-18 14:57:17 -0800,,
6146,568182386409607168,positive,1.0,,,Southwest,,joshuapromero,,0,SouthwestAir So far good ! http : //t.co/16c9ex79Rk,,2015-02-18 14:56:51 -0800,"San Diego, CA",Pacific Time (US & Canada)
6147,568181877560852481,neutral,0.6863,,,Southwest,,TifffyHuang,,0,SouthwestAir DMed guy ! ! ! ðððð,,2015-02-18 14:54:50 -0800,,
6148,568180928746369027,negative,0.6596,Flight Booking Problems,0.3511,Southwest,,whofilets,,0,"SouthwestAir LeeAnnHealey I , yeah sale fare ! I get place fly ! Oh damn , right , I live SWA n't fly. #",,2015-02-18 14:51:04 -0800,,Pacific Time (US & Canada)
6149,568180868126150656,positive,0.6970000000000001,,,Southwest,,3b80af5c98854be,,0,SouthwestAir Imaginedragons beatsmusic I 'd love hear live VelourLive velourlive saturday ! # destinationdragons,,2015-02-18 14:50:49 -0800,,
6150,568180710252646400,positive,1.0,,,Southwest,,dalyrt5,,0,"SouthwestAir 's I fly y'all , personalize service",,2015-02-18 14:50:12 -0800,"Nashville, TN",Arizona
6151,568180422070247424,neutral,0.6868,,0.0,Southwest,,m_nimzzz,,0,SouthwestAir k destination dragon,,2015-02-18 14:49:03 -0800,,Central Time (US & Canada)
6152,568180264914051072,positive,0.6867,,,Southwest,,dalyrt5,,0,"SouthwestAir Imaginedragons beatsmusic well timed tweet , board listen way home !",,2015-02-18 14:48:26 -0800,"Nashville, TN",Arizona
6153,568179570651709441,negative,1.0,Customer Service Issue,0.6434,Southwest,,FMLBROOKLYN,,0,SouthwestAir take ages one snapchat story load. one. ONE. I demolish,,2015-02-18 14:45:40 -0800,,Arizona
6154,568178355452792832,neutral,1.0,,,Southwest,,FMLBROOKLYN,,0,SouthwestAir I dunno travel information.. like ?,,2015-02-18 14:40:50 -0800,,Arizona
6155,568178151173562368,negative,0.6771,Lost Luggage,0.6771,Southwest,,Val_Mack,,0,SouthwestAir lose sunglass & amp ; case flight 3933 last night - lose & amp ; find ?,,2015-02-18 14:40:02 -0800,"Washington, DC",Eastern Time (US & Canada)
6156,568177022712676353,neutral,0.6413,,0.0,Southwest,,FMLBROOKLYN,,0,"SouthwestAir snapchat , iMessage , instagram ... ...",,2015-02-18 14:35:33 -0800,,Arizona
6157,568176529584173056,negative,1.0,Bad Flight,1.0,Southwest,,FMLBROOKLYN,,0,SouthwestAir WiFi shit. fix I jump close bloody fuck emergency exit .,,2015-02-18 14:33:35 -0800,,Arizona
6158,568174911841177600,negative,1.0,Customer Service Issue,1.0,Southwest,,CollingMedia,,0,SouthwestAir We need help change name company reservation ... .We try call customer relation busy signal .,,2015-02-18 14:27:09 -0800,"Scottsdale, AZ",Arizona
6159,568173585484771328,negative,0.7090000000000001,Bad Flight,0.3641,Southwest,,anne_laflamme,,0,"SouthwestAir ala , pretty full entertain witty repartee ...",,2015-02-18 14:21:53 -0800,,Pacific Time (US & Canada)
6160,568173435173482496,neutral,1.0,,,Southwest,,Shadowjin12,,0,SouthwestAir ! # heart # fly,,2015-02-18 14:21:17 -0800,,
6161,568172001300340736,negative,0.7039,Flight Booking Problems,0.7039,Southwest,,angiezemog,,0,SouthwestAir I try book another flight apply credit I another flight I ca n't find .,,2015-02-18 14:15:35 -0800,Los Angeles/Chicago,Quito
6162,568171015131394048,negative,1.0,Late Flight,0.6503,Southwest,,jillianhello,,0,SouthwestAir So frustrated experience # Southwest. 18 hour trap Denver bc mechanical problems. # worstcustomerservice,,2015-02-18 14:11:40 -0800,"Orange County, CA",Arizona
6163,568170929639059456,positive,1.0,,,Southwest,,missyw2you,,0,SouthwestAir awesome. thank !,,2015-02-18 14:11:20 -0800,"Warren, OH",Eastern Time (US & Canada)
6164,568170493544673280,negative,1.0,Lost Luggage,0.6403,Southwest,,thisnamerocks2,,0,SouthwestAir 've lose whole day honeymoon ... Very disappointed frustrate everything .,,2015-02-18 14:09:36 -0800,"Canton, MA",
6165,568170036248092674,negative,0.6769,Lost Luggage,0.6769,Southwest,,thisnamerocks2,,0,SouthwestAir stay Chicago overnight meet bag there. I hope stay put n't get put flight .,,2015-02-18 14:07:47 -0800,"Canton, MA",
6166,568169837878484992,positive,0.6374,,0.0,Southwest,,thisnamerocks2,,0,"SouthwestAir luckily , people work BSO Chicago Midway attentive found bag Punta Cana .",,2015-02-18 14:07:00 -0800,"Canton, MA",
6167,568169379613032448,negative,0.6374,Customer Service Issue,0.3297,Southwest,,missyw2you,,0,"SouthwestAir bicycle 62 '' , 50lbs criterion free bike automatically $ 75/each way ? The FAQ page n't clear .",,2015-02-18 14:05:10 -0800,"Warren, OH",Eastern Time (US & Canada)
6168,568169352383602688,neutral,0.6635,,0.0,Southwest,,JDG1206,,0,SouthwestAir way DM ?,,2015-02-18 14:05:04 -0800,"Fort Worth, TX",Central Time (US & Canada)
6169,568168034394873857,negative,1.0,Customer Service Issue,1.0,Southwest,,JDG1206,,0,SouthwestAir wonder reason customer service busy ? Been hold past day many hour No answer Help plz,,2015-02-18 13:59:50 -0800,"Fort Worth, TX",Central Time (US & Canada)
6170,568166220706418688,negative,1.0,longlines,1.0,Southwest,,SupermanHopkins,,0,SouthwestAir Open kiosks Austin-Bergstrom. Three lane service line 50 people ? Really ?,,2015-02-18 13:52:37 -0800,,
6171,568165260605014016,positive,0.6667,,,Southwest,,SarahFigge,,0,SouthwestAir PIT- Gate A1 ! Big shout lady try track !,,2015-02-18 13:48:48 -0800,,
6172,568164059981307904,positive,1.0,,,Southwest,,ljwoodworth,,0,SouthwestAir - I great experience customer service team. Thank ! # LuvSW A-list,,2015-02-18 13:44:02 -0800,Colorado,
6173,568162290890964992,positive,1.0,,,Southwest,,chelsiesedore,,0,SouthwestAir way know check bag curb ? She awesome ! ! ! And want sure get high five !,,2015-02-18 13:37:00 -0800,,
6174,568161313274404864,neutral,1.0,,,Southwest,,Rickonia,,0,SouthwestAir yall still fly cold right ?,,2015-02-18 13:33:07 -0800,Zamunda ,Pacific Time (US & Canada)
6175,568160511264571392,negative,0.6848,Customer Service Issue,0.3478,Southwest,,mybadtequila,,0,"SouthwestAir pls help get resolve & amp ; reimbursement made. gracias , rico ; pls send private msg phone number email address",,2015-02-18 13:29:56 -0800,"Scottsdale, AZ",Mountain Time (US & Canada)
6176,568159614069444608,negative,1.0,Customer Service Issue,1.0,Southwest,,rsalemania,,0,"SouthwestAir A-list preferred line phone wait 15 minutes. I hang , feel A-list-ey !",,2015-02-18 13:26:22 -0800,,Pacific Time (US & Canada)
6177,568157733746294787,negative,0.6303,Can't Tell,0.3249,Southwest,,Havilandweb,,0,SouthwestAir How I stop get credit card apps ? I already card !,"[35.8271843, -87.43714049]",2015-02-18 13:18:54 -0800,"Centerville, TN",Central Time (US & Canada)
6178,568155440267161600,positive,1.0,,,Southwest,,CheteraC,,0,SouthwestAir thank handle me. Glad Southwest care 's flyer think !,,2015-02-18 13:09:47 -0800,,
6179,568155246616121344,positive,1.0,,,Southwest,,TedNguyen,,2,Bingo ! â SouthwestAir : Thank bring attention. We 'll happy reach Noah make right. ^MRâ,,2015-02-18 13:09:01 -0800,"Southern California, USA",Pacific Time (US & Canada)
6180,568154689449168896,neutral,1.0,,,Southwest,,jigisavegoqu,,0,"SouthwestAir oops , Sorry , Done ,",,2015-02-18 13:06:48 -0800,Bay Area - Cali,
6181,568153578453524480,neutral,0.6771,,0.0,Southwest,,benfetch,,0,SouthwestAir come mobile I ca n't proceed w/o enter postcode purchase. I 'm Ireland I n't postcode .,,2015-02-18 13:02:23 -0800,,Dublin
6182,568151905165316097,negative,0.6463,Can't Tell,0.3316,Southwest,,natedlee,,0,SouthwestAir TSA Pre n't show board pass I 've follow steps. Please help .,,2015-02-18 12:55:44 -0800,D.C. Metro Area,Eastern Time (US & Canada)
6183,568149878095753216,neutral,0.6545,,0.0,Southwest,,Brian_Fox,,0,SouthwestAir I would need follow first ; - ),,2015-02-18 12:47:41 -0800,"NH, United States",Eastern Time (US & Canada)
6184,568149287948967936,neutral,1.0,,,Southwest,,alexandrea_h,,0,SouthwestAir I 'm sure I message part right. Please let know receive .,"[27.9344812, -82.47401175]",2015-02-18 12:45:20 -0800,"tampa, fl",Eastern Time (US & Canada)
6185,568149194654904320,positive,1.0,,,Southwest,,jwimpee,,0,SouthwestAir love..luv addition passbook option .,,2015-02-18 12:44:58 -0800,"Rockwall, TX USA",Central Time (US & Canada)
6186,568148807684198401,positive,1.0,,,Southwest,,Neetz4,,0,SouthwestAir thanks follow up. So glad get bag back .,,2015-02-18 12:43:26 -0800,Maryland,
6187,568148009722073089,neutral,1.0,,,Southwest,,cj_deboer,,0,"SouthwestAir Denver Phoenix , I think 're finally get ready take .",,2015-02-18 12:40:15 -0800,,
6188,568147483269971969,neutral,0.6883,,0.0,Southwest,,Brian_Fox,,0,southwestair companion pas break today ? purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS ( SW900001-vyiL1XKlROG24fS-918j_A ),,2015-02-18 12:38:10 -0800,"NH, United States",Eastern Time (US & Canada)
6189,568147443151454208,negative,0.6564,Customer Service Issue,0.6564,Southwest,,hiii_itsme,,0,SouthwestAir guy fuck I never forgive,,2015-02-18 12:38:00 -0800,,Atlantic Time (Canada)
6190,568146404784209920,negative,0.6679,Customer Service Issue,0.3662,Southwest,,DesertDealer,,0,SouthwestAir I 'm smashed window giant guest sit next me. # 4386. No way guy give 1 seat .,,2015-02-18 12:33:53 -0800,Las Vegas,Arizona
6191,568145575452876800,negative,1.0,Bad Flight,0.662,Southwest,,DesertDealer,,0,SouthwestAir I 'm miserable Orlando Vegas nonstop right now. How big must guest u require 2 seat ? I 'm 1A btw .,,2015-02-18 12:30:35 -0800,Las Vegas,Arizona
6192,568144447931686912,positive,1.0,,,Southwest,,Mariextweets,,0,SouthwestAir amazing service SW stewardesses ! From den Cun CUN Atl atl lax. Thank u !,,2015-02-18 12:26:06 -0800,,Pacific Time (US & Canada)
6193,568144357230026752,neutral,1.0,,,Southwest,,Zachamon,,0,southwestair # ftw ! âï¸ Hope 'll sing u song flight Phoenix today. ( Terminal 2 ( Humphrey ) ) http : //t.co/mAvIgetbBw,"[44.8741191, -93.22830677]",2015-02-18 12:25:45 -0800,North Minneapolis,Central Time (US & Canada)
6194,568141111601926145,neutral,1.0,,,Southwest,,girlnamednour,,0,SouthwestAir pick winner # DestinationDragons ? ? # 87yearsLate Flightr # maybeijustlost # whyyounoloveme,,2015-02-18 12:12:51 -0800,"Hockeytown, USA",Eastern Time (US & Canada)
6195,568140628959358976,positive,0.6632,,,Southwest,,Imagine_Sloom,,0,SouthwestAir love_dragonss lol I 'm sorry I 'm see LAUREN OH MY GOD AHHHH,,2015-02-18 12:10:56 -0800,MA,Eastern Time (US & Canada)
6196,568139299021041664,negative,0.6731,Cancelled Flight,0.6731,Southwest,,angeladoheny26,,0,SouthwestAir bad weather multiple Cancelled Flighted flight u scar ! Noted next time .,,2015-02-18 12:05:39 -0800,,
6197,568139007617597440,negative,0.6606,longlines,0.6606,Southwest,,angeladoheny26,,0,SouthwestAir good know NOW ! Three set traveler 20 min stand wait min pas .,,2015-02-18 12:04:29 -0800,,
6198,568137557935960066,positive,1.0,,,Southwest,,Shadowjin12,,0,SouthwestAir twice year. Hard get vacation time work sometimes. But love fly guy !,,2015-02-18 11:58:43 -0800,,
6199,568136806224379904,positive,1.0,,,Southwest,,eliinthemiddle,,1,SouthwestAir JUST GAVE ME TICKETS TO SEE Imaginedragons AT VelourLive ON SATURDAY. I CA N'T EVEN RIGHT NOW HAHA. THANK YOU ! ! ! !,,2015-02-18 11:55:44 -0800,,Mountain Time (US & Canada)
6200,568136521502605312,negative,1.0,Customer Service Issue,0.6906,Southwest,,JessikaKM,,0,"SouthwestAir n't want deal , world might want know treat customer : http : //t.co/sKKewqhssG",,2015-02-18 11:54:36 -0800,,Quito
6201,568135153903656960,negative,1.0,longlines,1.0,Southwest,,angeladoheny26,,0,SouthwestAir So I guess get airport early ! Need wait 10mins checkin. Really ?,,2015-02-18 11:49:10 -0800,,
6202,568134973728755712,positive,0.6669,,,Southwest,,GlendaVee,,0,SouthwestAir taylormdowns We share value common. : ),,2015-02-18 11:48:27 -0800,,Pacific Time (US & Canada)
6203,568134503987851264,neutral,1.0,,,Southwest,,travelnube,,0,"SouthwestAir Is 1,750 bonus 1800Flowers still expire 2/14/15 ?",,2015-02-18 11:46:35 -0800,"Chicago, IL ",Central Time (US & Canada)
6204,568134211493695488,positive,0.6646,,,Southwest,,DanaChristos,,0,SouthwestAir karajusto OK ! Thank ! ! !,,2015-02-18 11:45:26 -0800,CT,Eastern Time (US & Canada)
6205,568133264168214528,neutral,0.6399,,,Southwest,,ejdicki,,0,SouthwestAir 8FKQW conf # . Thanks reply,,2015-02-18 11:41:40 -0800,"Dallas, TX",Central Time (US & Canada)
6206,568132209330098177,neutral,1.0,,,Southwest,,Charlie_L_Hall,,0,"SouthwestAir Times change , I guess. http : //t.co/osox9h7fWY",,2015-02-18 11:37:28 -0800,,Central Time (US & Canada)
6207,568130768788185088,negative,1.0,Lost Luggage,1.0,Southwest,,BlockRahel,,0,SouthwestAir # worstthingever 2days Late Flightr lose bag fedexed somewhere. Do know cause n't & amp ; deliver somewhere,,2015-02-18 11:31:45 -0800,,
6208,568130367900798976,neutral,1.0,,,Southwest,,passworksio,,0,SouthwestAir App Updated With # Passbook Support http : //t.co/WrWqrUblPs via ubergizmo,,2015-02-18 11:30:09 -0800,Global,Lisbon
6209,568128236649095168,negative,0.6939,Customer Service Issue,0.3571,Southwest,,jeparker232,,0,"SouthwestAir know information find people 's account ? I see someone else 's reservation , rr # trip",,2015-02-18 11:21:41 -0800,,
6210,568128069845848064,negative,0.6631,Customer Service Issue,0.3423,Southwest,,jeparker232,,0,SouthwestAir I n't conference number. I speak Courtney Texas David that. finally fix mine hour,,2015-02-18 11:21:01 -0800,,
6211,568126682336534529,neutral,1.0,,,Southwest,,DoctorFox007,,0,SouthwestAir Any possible chance SWA bring back service LGA-BWI ? It would make much easy connect west coast .,,2015-02-18 11:15:31 -0800,"ÃT: 40.819919,-73.864869",Eastern Time (US & Canada)
6212,568126169008218112,neutral,0.6703,,0.0,Southwest,,roq0114,,0,SouthwestAir please expedite miss bag claim # 3526665682. Thanks !,,2015-02-18 11:13:28 -0800,,
6213,568125472527097856,neutral,1.0,,,Southwest,,heatheralexis8,,0,SouthwestAir anything I get tickets Imaginedragons VinylVegas ? It would mean much # DestinationDragons,,2015-02-18 11:10:42 -0800,Vegas,Pacific Time (US & Canada)
6214,568124227641065472,neutral,0.7033,,0.0,Southwest,,kimmck64,,0,SouthwestAir When new schedule open take u past 10/31 ?,,2015-02-18 11:05:45 -0800,,Central Time (US & Canada)
6215,568122064919527424,negative,0.6667,Customer Service Issue,0.6667,Southwest,,jeparker232,,0,SouthwestAir Customer service say know problem use confirmation number domestic international,,2015-02-18 10:57:10 -0800,,
6216,568121659988824064,negative,0.6990000000000001,Can't Tell,0.3604,Southwest,,jeparker232,,0,SouthwestAir look like 1 yr anni trip replace w someone 's itinerary. Worried abt c flight http : //t.co/BApE6RuMNE,,2015-02-18 10:55:33 -0800,,
6217,568118177537744897,neutral,0.6735,,,Southwest,,BobbiStorm,,0,SouthwestAir go south everyone,,2015-02-18 10:41:43 -0800,Miami,
6218,568116430966648833,negative,1.0,Flight Booking Problems,0.3592,Southwest,,CheteraC,,0,"SouthwestAir would I want last time I , screw early boarding I PAID FOR .",,2015-02-18 10:34:46 -0800,,
6219,568113383242911744,positive,1.0,,,Southwest,,jdaniels1974,,0,SouthwestAir thanks follow up. I appreciate .,"[38.97681463, -76.50266928]",2015-02-18 10:22:40 -0800,,
6220,568112842261594112,positive,1.0,,,Southwest,,roq0114,,0,SouthwestAir : arrive San Juan early. Thanks great flight. LUV u !,,2015-02-18 10:20:31 -0800,,
6221,568112578989137920,negative,1.0,Customer Service Issue,0.6474,Southwest,,IamWiz4Life,,0,SouthwestAir # JamesAsworth bad corporate account manager # 22 Brent. I take 70plus flight Delta thank,,2015-02-18 10:19:28 -0800,ATL   ,Eastern Time (US & Canada)
6222,568111819325366273,neutral,1.0,,,Southwest,,suevannasing,,0,SouthwestAir send DM w/ additonal info,,2015-02-18 10:16:27 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
6223,568111779705958400,negative,1.0,Bad Flight,0.6577,Southwest,,DubTeed,,0,"SouthwestAir , complete horror show. Flights bump three time today , noon , run airline. # cantblametheweather .",,2015-02-18 10:16:17 -0800,,
6224,568111588546375680,neutral,0.6621,,,Southwest,,kt_delaney,,0,SouthwestAir I please go see Imaginedragons friday ? I promise I 'll fly Southwest go back home NH # MHTforlife,,2015-02-18 10:15:32 -0800,Los Angeles,Quito
6225,568110846057975808,neutral,0.6889,,,Southwest,,tlbbrown1957,,1,southwestair. So important accept others are. # SWADiversity,,2015-02-18 10:12:35 -0800,Dallas tx,
6226,568110095646781440,negative,1.0,Late Flight,1.0,Southwest,,brendanpshannon,,0,"5 hour delay = shortly ? â SouthwestAir : brendanpshannon Brendan , sorry keep waiting. We 'll air shortly ! ^RSâ",,2015-02-18 10:09:36 -0800,here there many wheres,Central Time (US & Canada)
6227,568108822360760320,neutral,1.0,,,Southwest,,JiggaJazzman,,0,SouthwestAir Are announce winner # DestinationDragons Imaginedragons show VelourLive UTAH weekend ? # Lucky,"[40.4871427, -112.011264]",2015-02-18 10:04:32 -0800,,
6228,568108322924191744,positive,0.6611,,,Southwest,,DavidJAbramson,,0,"SouthwestAir thanks , already subscribe RR Account. Had receive promo code last month since expired. Any new offer ?",,2015-02-18 10:02:33 -0800,Maryland and Washington D.C.,Eastern Time (US & Canada)
6229,568108100827217920,positive,1.0,,,Southwest,,BryanAndaya,,0,SouthwestAir thank kindly .,"[0.0, 0.0]",2015-02-18 10:01:40 -0800,"Houston, Texas",Mountain Time (US & Canada)
6230,568107719737020417,negative,1.0,Customer Service Issue,0.6511,Southwest,,braadwise,,0,SouthwestAir step 1 : less shot. Step 2 : acknowledge customer place Twitter. Step 3 : n't suck much,,2015-02-18 10:00:09 -0800,"Rogue, USA",Pacific Time (US & Canada)
6231,568107670177239040,neutral,0.6736,,0.0,Southwest,,N0O0O0O0O0O0,,0,SouthwestAir find imagine dragon contest ?,,2015-02-18 09:59:58 -0800,,Atlantic Time (Canada)
6232,568107472260624384,positive,1.0,,,Southwest,,climbforee,,0,southwestair Great job celebrate # MardiGras2015 . You industry . Another reason I 'm nuts ! http : //t.co/8WBzOrRn3C,,2015-02-18 09:59:10 -0800,http://goo.gl/eZTfG,Arizona
6233,568107058605608960,neutral,0.6821,,,Southwest,,OJ27Canelo,,0,SouthwestAir Thank .,,2015-02-18 09:57:32 -0800,,
6234,568106704866582528,neutral,1.0,,,Southwest,,DavidJAbramson,,0,SouthwestAir plan family trip Orlando May try figure book get best rate. Any Suggestions ?,,2015-02-18 09:56:08 -0800,Maryland and Washington D.C.,Eastern Time (US & Canada)
6235,568105844174397440,neutral,1.0,,,Southwest,,Karima_Hersi,,0,SouthwestAir lem come # DestinationDragons ð­ð­ð­ university student could use break book .,,2015-02-18 09:52:42 -0800,"Ottawa,Canada ",Central Time (US & Canada)
6236,568105722413649920,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,Nic_L_Wright,,0,SouthwestAir I 'm sorry stray go AmericanAir I 've learn lesson. These attendant need SW happiness !,,2015-02-18 09:52:13 -0800,Oklahoma,Mountain Time (US & Canada)
6237,568105481018822656,neutral,1.0,,,Southwest,,OJ27Canelo,,0,SouthwestAir I passport time trip. Could I still fly photo ID ? # thingsishouldknow # ifeeldumb,,2015-02-18 09:51:16 -0800,,
6238,568105106647838720,positive,0.6421,,,Southwest,,seanpetykowski,,0,"SouthwestAir add # passbook support iOS application ! Finally , I get add collection. http : //t.co/lEdNoCdQee","[30.43823709, -97.76632883]",2015-02-18 09:49:46 -0800,"Austin, TX",Central Time (US & Canada)
6239,568104783061520384,neutral,1.0,,,Southwest,,girlymum,,0,SouthwestAir I get ticket Feb 20 Imagine Dragons show ?,,2015-02-18 09:48:29 -0800,Where the wild things are,Pacific Time (US & Canada)
6240,568104424029036545,positive,1.0,,,Southwest,,taylor_brummett,,0,"SouthwestAir I 'm really crave pretzel , please send .",,2015-02-18 09:47:04 -0800,Brawley,
6241,568103931307405312,positive,1.0,,,Southwest,,BuckeyePatricia,,0,"SouthwestAir allow change flight fee , yay ! I always book flight them. AmericanAir change $ 200",,2015-02-18 09:45:06 -0800,"Austin, TX",Eastern Time (US & Canada)
6242,568103735827804160,neutral,0.6484,,,Southwest,,Karima_Hersi,,0,SouthwestAir give ticket atlanta show I 'll roadtrip Canada ! ! Deal ? ð,,2015-02-18 09:44:20 -0800,"Ottawa,Canada ",Central Time (US & Canada)
6243,568102187294973952,negative,1.0,Customer Service Issue,1.0,Southwest,,TinaIsBack,,0,SouthwestAir 's poor customer service I problem ! ! ! ! !,"[36.22640559, -86.82373437]",2015-02-18 09:38:10 -0800,Nashville by way of New York,Central Time (US & Canada)
